successes,iteration_mean,iteration_std,reward_episode_mean,reward_episode_std,episode_count_mean,episode_count_std,random_act_mean,random_act_std,timestep_mean,timestep_std,epsilon_mean,epsilon_std
42420,101.0,0.0,202.0,0.0,420.0,0.0,10292.0,72.6697247062962,32128.0,72.66972470629622,0.0249948220243165,0.0
42521,101.0,0.0,202.0,0.0,421.0,0.0,10295.3,73.73081671413522,32225.7,73.7308167141346,0.0248456210522729,0.0
42622,101.0,0.0,202.0,0.0,422.0,0.0,10298.0,73.75786210447139,32324.0,73.75786210447123,0.0246979046547059,0.0
42723,101.0,0.0,202.0,0.0,423.0,0.0,10300.6,73.18500149924468,32422.4,73.18500149924458,0.0245516580598527,0.0
42824,101.0,0.0,202.0,0.0,424.0,0.0,10302.5,73.21543553104078,32521.5,73.21543553104094,0.0244068666429319,0.0
42925,101.0,0.0,202.0,0.0,425.0,0.0,10304.6,72.82429387078047,32620.4,72.82429387078,0.0242635159246812,0.0
43026,101.0,0.0,202.0,0.0,426.0,0.0,10307.1,73.1018315624019,32718.9,73.10183156240181,0.0241215915699092,0.0
43127,101.0,0.0,202.0,0.0,427.0,0.0,10309.0,73.38180216435731,32818.0,73.3818021643578,0.0239810793860623,0.0
43228,101.0,0.0,202.0,0.0,428.0,0.0,10310.8,73.41783010807238,32917.2,73.41783010807077,0.0238419653218049,0.0
43329,101.0,0.0,202.0,0.0,429.0,0.0,10312.1,73.15804808768436,33016.9,73.15804808768448,0.0237042354656147,0.0
43430,101.0,0.0,202.0,0.0,430.0,0.0,10314.2,72.49490403546396,33115.8,72.4949040354627,0.0235678760443912,0.0
43531,101.0,0.0,202.0,0.0,431.0,0.0,10316.0,72.95203903935794,33215.0,72.95203903935808,0.0234328734220789,0.0
43632,101.0,0.0,202.0,0.0,432.0,0.0,10318.4,72.82887095406906,33313.6,72.82887095407108,0.0232992140983028,0.0
43733,101.0,0.0,202.0,0.0,433.0,0.0,10320.7,73.32583294977186,33412.3,73.32583294977073,0.0231668847070193,0.0
43834,101.0,0.0,202.0,0.0,434.0,0.0,10323.1,73.44453689689915,33510.9,73.44453689689871,0.0230358720151789,0.0
43935,101.0,0.0,202.0,0.0,435.0,0.0,10325.5,73.54854783671047,33609.5,73.54854783671047,0.0229061629214033,0.0
44036,101.0,0.0,202.0,0.0,436.0,0.0,10327.9,74.11620005849663,33708.1,74.11620005849497,0.022777744454675,0.0
44137,101.0,0.0,202.0,0.0,437.0,0.0,10330.3,73.27126160902226,33806.7,73.27126160902236,0.0226506037730404,0.0
44238,101.0,0.0,202.0,0.0,438.0,0.0,10333.0,73.03423854604081,33905.0,73.03423854604073,0.0225247281623252,0.0
44339,101.0,0.0,202.0,0.0,439.0,0.0,10335.1,73.24305048565655,34003.9,73.24305048565753,0.0224001050348636,0.0
44440,101.0,0.0,202.0,0.0,440.0,0.0,10336.4,73.1698176998017,34103.6,73.16981769980205,0.0222767219282389,0.0
44541,101.0,0.0,202.0,0.0,441.0,0.0,10338.9,72.60616747601777,34202.1,72.60616747601793,0.0221545665040377,0.0
44642,101.0,0.0,202.0,0.0,442.0,0.0,10341.1,72.806364190685,34300.9,72.80636419068455,0.0220336265466157,0.0
44743,101.0,0.0,202.0,0.0,443.0,0.0,10343.6,73.02541414542694,34399.4,73.0254141454284,0.0219138899618765,0.0
44844,101.0,0.0,202.0,0.0,444.0,0.0,10346.1,72.39313963813628,34497.9,72.39313963813586,0.0217953447760617,0.0
44945,101.0,0.0,202.0,0.0,445.0,0.0,10349.1,72.74376643778878,34595.9,72.74376643778903,0.021677979134554,0.0
45046,101.0,0.0,202.0,0.0,446.0,0.0,10351.2,72.47804265201066,34694.8,72.47804265201022,0.0215617813006914,0.0
45147,101.0,0.0,202.0,0.0,447.0,0.0,10353.6,72.36205267035086,34793.4,72.36205267035109,0.0214467396545938,0.0
45248,101.0,0.0,202.0,0.0,448.0,0.0,10355.5,72.40971389714669,34892.5,72.40971389714726,0.0213328426920006,0.0
45349,101.0,0.0,202.0,0.0,449.0,0.0,10357.6,72.42651448192157,34991.4,72.42651448192092,0.0212200790231207,0.0
45450,101.0,0.0,202.0,0.0,450.0,0.0,10360.0,72.00925866396169,35090.0,72.00925866396136,0.0211084373714931,0.0
45551,101.0,0.0,202.0,0.0,451.0,0.0,10362.6,72.21449531315267,35188.4,72.21449531315317,0.0209979065728598,0.0
45652,101.0,0.0,202.0,0.0,452.0,0.0,10364.7,71.78215500929018,35287.3,71.7821550092901,0.0208884755740488,0.0
45753,101.0,0.0,202.0,0.0,453.0,0.0,10367.1,72.01612473760464,35385.9,72.0161247376054,0.0207801334318688,0.0
45854,101.0,0.0,202.0,0.0,454.0,0.0,10368.8,71.9518357421594,35485.2,71.95183574215766,0.0206728693120156,0.0
45955,101.0,0.0,202.0,0.0,455.0,0.0,10370.9,71.97599908611565,35584.1,71.97599908611542,0.0205666724879876,0.0
46056,101.0,0.0,202.0,0.0,456.0,0.0,10373.4,71.00422522639059,35682.6,71.00422522638873,0.0204615323400141,0.0
46157,101.0,0.0,202.0,0.0,457.0,0.0,10375.7,71.32250696659506,35781.3,71.32250696659474,0.0203574383539925,0.0
46258,101.0,0.0,202.0,0.0,458.0,0.0,10377.6,71.77309926273065,35880.4,71.77309926273038,0.0202543801204375,0.0
46359,101.0,0.0,202.0,0.0,459.0,0.0,10379.1,71.71153634140389,35979.9,71.71153634140313,0.0201523473334399,0.0
46460,101.0,0.0,202.0,0.0,460.0,0.0,10381.7,72.0108788077653,36078.3,72.01087880776515,0.020051329789636,0.0
46561,101.0,0.0,202.0,0.0,461.0,0.0,10383.3,71.89969865490858,36177.7,71.8996986549091,0.0199513173871872,0.0
46662,101.0,0.0,202.0,0.0,462.0,0.0,10385.8,71.97653938765197,36276.2,71.97653938765227,0.0198523001247699,0.0
46763,101.0,0.0,202.0,0.0,463.0,0.0,10387.5,72.69915176029679,36375.5,72.69915176029544,0.0197542681005753,0.0
46864,101.0,0.0,202.0,0.0,464.0,0.0,10389.4,72.59507176416615,36474.6,72.5950717641657,0.0196572115113194,0.0
46965,101.0,0.0,202.0,0.0,465.0,0.0,10391.0,72.6574917755293,36574.0,72.65749177552918,0.0195611206512624,0.0
47066,101.0,0.0,202.0,0.0,466.0,0.0,10393.1,72.65970914704573,36672.9,72.65970914704619,0.019465985911238,0.0
47167,101.0,0.0,202.0,0.0,467.0,0.0,10394.3,72.01087880776534,36772.7,72.01087880776544,0.0193717977776932,0.0
47268,101.0,0.0,202.0,0.0,468.0,0.0,10396.9,71.81063059649762,36871.1,71.81063059649803,0.0192785468317359,0.0
47369,101.0,0.0,202.0,0.0,469.0,0.0,10398.5,71.75459722012432,36970.5,71.75459722012381,0.019186223748194,0.0
47470,101.0,0.0,202.0,0.0,470.0,0.0,10400.3,72.28039537492586,37069.7,72.2803953749259,0.0190948192946822,0.0
47571,101.0,0.0,202.0,0.0,471.0,0.0,10401.9,72.03000917827381,37169.1,72.03000917827222,0.0190043243306788,0.0
47672,101.0,0.0,202.0,0.0,472.0,0.0,10403.9,71.58281916773034,37268.1,71.58281916773025,0.0189147298066121,0.0
47773,101.0,0.0,202.0,0.0,473.0,0.0,10406.7,72.31881574743247,37366.3,72.31881574743258,0.0188260267629551,0.0
47874,101.0,0.0,202.0,0.0,474.0,0.0,10408.1,71.9914346757077,37465.9,71.991434675707,0.0187382063293294,0.0
47975,101.0,0.0,202.0,0.0,475.0,0.0,10409.7,72.32188849550009,37565.3,72.32188849550066,0.0186512597236185,0.0
48076,101.0,0.0,202.0,0.0,476.0,0.0,10412.2,71.31900167557073,37663.8,71.31900167556991,0.0185651782510894,0.0
48177,101.0,0.0,202.0,0.0,477.0,0.0,10414.0,70.95695095541295,37763.0,70.95695095541352,0.018479953303523,0.0
48278,101.0,0.0,202.0,0.0,478.0,0.0,10416.4,70.16836894213759,37861.6,70.16836894213826,0.0183955763583537,0.0
48379,101.0,0.0,202.0,0.0,479.0,0.0,10417.9,69.68891191893032,37961.1,69.6889119189303,0.0183120389778165,0.0
48480,101.0,0.0,202.0,0.0,480.0,0.0,10419.4,69.52729280249908,38060.6,69.52729280249962,0.0182293328081038,0.0
48581,101.0,0.0,202.0,0.0,481.0,0.0,10421.1,69.8688453858766,38159.9,69.86884538587812,0.0181474495785298,0.0
48682,101.0,0.0,202.0,0.0,482.0,0.0,10422.7,69.93973596366138,38259.3,69.93973596366236,0.0180663811007031,0.0
48783,101.0,0.0,202.0,0.0,483.0,0.0,10423.9,69.4701374692754,38359.1,69.4701374692749,0.0179861192677086,0.0
48884,101.0,0.0,202.0,0.0,484.0,0.0,10425.8,70.10436664161686,38458.2,70.104366641617,0.0179066560532959,0.0
48985,101.0,0.0,202.0,0.0,485.0,0.0,10426.6,70.25382551861452,38558.4,70.25382551861473,0.0178279835110775,0.0
49086,101.0,0.0,202.0,0.0,486.0,0.0,10428.0,70.18546858146634,38658.0,70.18546858146634,0.0177500937737335,0.0
49187,101.0,0.0,202.0,0.0,487.0,0.0,10430.2,70.15823385589016,38756.8,70.15823385589209,0.0176729790522253,0.0
49288,101.0,0.0,202.0,0.0,488.0,0.0,10432.3,69.48389101879003,38855.7,69.4838910187922,0.0175966316350165,0.0
49389,101.0,0.0,202.0,0.0,489.0,0.0,10434.2,69.5250554356721,38954.8,69.52505543567293,0.0175210438873017,0.0
49490,101.0,0.0,202.0,0.0,490.0,0.0,10435.2,69.22555725870163,39054.8,69.22555725870187,0.0174462082502433,0.0
49591,101.0,0.0,202.0,0.0,491.0,0.0,10437.2,69.87417262479748,39153.8,69.87417262479819,0.017372117240215,0.0
49692,101.0,0.0,202.0,0.0,492.0,0.0,10438.7,70.58493701444615,39253.3,70.58493701444638,0.0172987634480543,0.0
49793,101.0,0.0,202.0,0.0,493.0,0.0,10440.3,71.41125028079745,39352.7,71.41125028079631,0.0172261395383207,0.0
49894,101.0,0.0,202.0,0.0,494.0,0.0,10441.2,71.51192596732074,39452.8,71.51192596732034,0.0171542382485626,0.0
49995,101.0,0.0,202.0,0.0,495.0,0.0,10443.4,71.27287157272575,39551.6,71.27287157272552,0.0170830523885914,0.0
50096,101.0,0.0,202.0,0.0,496.0,0.0,10444.6,71.41770711027382,39651.4,71.41770711027392,0.0170125748397615,0.0
50197,101.0,0.0,202.0,0.0,497.0,0.0,10446.8,72.03517659218073,39750.2,72.03517659218109,0.0169427985542595,0.0
50298,101.0,0.0,202.0,0.0,498.0,0.0,10447.5,72.19918435981282,39850.5,72.19918435981128,0.0168737165543986,0.0
50399,101.0,0.0,202.0,0.0,499.0,0.0,10449.0,71.82385861722184,39950.0,71.8238586172221,0.0168053219319212,0.0
50500,101.0,0.0,202.0,0.0,500.0,0.0,10451.2,72.13382624600538,40048.8,72.13382624600554,0.0167376078473082,0.0
50601,101.0,0.0,202.0,0.0,501.0,0.0,10453.3,71.38168143469605,40147.7,71.38168143469673,0.0166705675290946,0.0
50702,101.0,0.0,202.0,0.0,502.0,0.0,10455.0,71.87179944564872,40247.0,71.87179944564897,0.0166041942731927,0.0
50803,101.0,0.0,202.0,0.0,503.0,0.0,10456.7,72.22041878090212,40346.3,72.22041878090377,0.0165384814422216,0.0
50904,101.0,0.0,202.0,0.0,504.0,0.0,10458.7,71.98001265783607,40445.3,71.9800126578356,0.0164734224648435,0.0
51005,101.0,0.0,202.0,0.0,505.0,0.0,10459.9,71.9234933028765,40545.1,71.9234933028761,0.0164090108351065,0.0
51106,101.0,0.0,202.0,0.0,506.0,0.0,10461.8,72.20156969669485,40644.2,72.20156969669517,0.0163452401117938,0.0
51207,101.0,0.0,202.0,0.0,507.0,0.0,10463.7,72.02476425970909,40743.3,72.02476425970895,0.01628210391778,0.0
51308,101.0,0.0,202.0,0.0,508.0,0.0,10464.3,72.26963401041968,40843.7,72.269634010419,0.0162195959393931,0.0
51409,101.0,0.0,202.0,0.0,509.0,0.0,10465.9,73.74347428756022,40943.1,73.74347428755999,0.0161577099257831,0.0
51510,101.0,0.0,202.0,0.0,510.0,0.0,10467.3,74.3565733476201,41042.7,74.35657334761986,0.0160964396882972,0.0
51611,101.0,0.0,202.0,0.0,511.0,0.0,10469.2,73.9576455367079,41141.8,73.95764553670816,0.0160357790998604,0.0
51712,101.0,0.0,202.0,0.0,512.0,0.0,10471.4,74.35530318081635,41240.6,74.3553031808145,0.0159757220943635,0.0
51813,101.0,0.0,202.0,0.0,513.0,0.0,10473.1,74.04270539507738,41339.9,74.04270539507765,0.0159162626660558,0.0
51914,101.0,0.0,202.0,0.0,514.0,0.0,10475.2,75.04487546350728,41438.8,75.04487546350795,0.015857394868945,0.0
52015,101.0,0.0,202.0,0.0,515.0,0.0,10476.8,74.95450471971529,41538.2,74.95450471971489,0.0157991128162022,0.0
52116,101.0,0.0,202.0,0.0,516.0,0.0,10478.6,75.2539404653042,41637.4,75.25394046530401,0.0157414106795737,0.0
52217,101.0,0.0,202.0,0.0,517.0,0.0,10480.3,75.11775940333796,41736.7,75.11775940333773,0.0156842826887976,0.0
52318,101.0,0.0,202.0,0.0,518.0,0.0,10481.8,75.54807152476576,41836.2,75.54807152476528,0.0156277231310274,0.0
52419,101.0,0.0,202.0,0.0,519.0,0.0,10483.9,74.44677442456661,41935.1,74.44677442456594,0.01557172635026,0.0
52520,101.0,0.0,202.0,0.0,520.0,0.0,10485.7,74.36703271985208,42034.3,74.36703271985199,0.0155162867467707,0.0
52621,101.0,0.0,202.0,0.0,521.0,0.0,10487.7,74.35059590286495,42133.3,74.35059590286528,0.0154613987765531,0.0
52722,101.0,0.0,202.0,0.0,522.0,0.0,10490.2,74.63064607340165,42231.8,74.63064607340026,0.0154070569507643,0.0
52823,101.0,0.0,202.0,0.0,523.0,0.0,10491.9,74.06071083164778,42331.1,74.06071083164773,0.015353255835176499,0.0
52924,101.0,0.0,202.0,0.0,524.0,0.0,10493.1,73.6364191295463,42430.9,73.63641912954665,0.0152999900496333,0.0
53025,101.0,0.0,202.0,0.0,525.0,0.0,10494.8,72.76110071856914,42530.2,72.76110071856871,0.015247254267511601,0.0
53126,101.0,0.0,202.0,0.0,526.0,0.0,10495.7,72.54891070474072,42630.3,72.54891070474035,0.0151950432151895,0.0
53227,101.0,0.0,202.0,0.0,527.0,0.0,10497.0,72.4492159301186,42730.0,72.44921593011777,0.0151433516715181,0.0
53328,101.0,0.0,202.0,0.0,528.0,0.0,10498.6,72.17140092246439,42829.4,72.1714009224641,0.0150921744673,0.0
53429,101.0,0.0,202.0,0.0,529.0,0.0,10500.2,71.97499565821471,42928.8,71.97499565821367,0.015041506484772099,0.0
53530,101.0,0.0,202.0,0.0,530.0,0.0,10501.7,71.7233109479293,43028.3,71.72331094792946,0.014991342657094,0.0
53631,101.0,0.0,202.0,0.0,531.0,0.0,10502.6,70.95413228902756,43128.4,70.95413228902784,0.0149416779678411,0.0
53732,101.0,0.0,202.0,0.0,532.0,0.0,10503.8,71.20986198866322,43228.2,71.20986198866268,0.014892507450503,0.0
53833,101.0,0.0,202.0,0.0,533.0,0.0,10505.2,71.28939456733899,43327.8,71.2893945673394,0.014843826187987,0.0
53934,101.0,0.0,202.0,0.0,534.0,0.0,10506.6,71.3663475004539,43427.4,71.36634750045431,0.014795629312126402,0.0
54035,101.0,0.0,202.0,0.0,535.0,0.0,10507.9,71.45076004572013,43527.1,71.45076004572087,0.0147479120031934,0.0
54136,101.0,0.0,202.0,0.0,536.0,0.0,10509.3,70.72018413751822,43626.7,70.72018413751763,0.014700669489417301,0.0
54237,101.0,0.0,202.0,0.0,537.0,0.0,10511.0,70.13795928976923,43726.0,70.13795928976924,0.0146538970465074,0.0
54338,101.0,0.0,202.0,0.0,538.0,0.0,10512.3,69.81252673330799,43825.7,69.81252673330822,0.014607589997180401,0.0
54439,101.0,0.0,202.0,0.0,539.0,0.0,10514.0,69.46142014736584,43925.0,69.46142014736577,0.014561743710692802,0.0
54540,101.0,0.0,202.0,0.0,540.0,0.0,10516.1,70.23523965139508,44023.9,70.2352396513947,0.014516353602377702,0.0
54641,101.0,0.0,202.0,0.0,541.0,0.0,10517.3,69.89046986376466,44123.7,69.8904698637644,0.0144714151331865,0.0
54742,101.0,0.0,202.0,0.0,542.0,0.0,10519.4,68.86573087457136,44222.6,68.86573087457084,0.014426923809234802,0.0
54843,101.0,0.0,202.0,0.0,543.0,0.0,10520.9,68.5669988648567,44322.1,68.5669988648578,0.014382875181353099,0.0
54944,101.0,0.0,202.0,0.0,544.0,0.0,10522.6,67.98561939443103,44421.4,67.98561939443164,0.014339264844642,0.0
55045,101.0,0.0,202.0,0.0,545.0,0.0,10523.9,67.0745025243489,44521.1,67.07450252434927,0.014296088438031502,0.0
55146,101.0,0.0,202.0,0.0,546.0,0.0,10525.4,66.75693888195369,44620.6,66.75693888195359,0.0142533416438448,0.0
55247,101.0,0.0,202.0,0.0,547.0,0.0,10526.7,66.96607764798188,44720.3,66.96607764798361,0.0142110201873669,0.0
55348,101.0,0.0,202.0,0.0,548.0,0.0,10528.2,67.49123399869553,44819.8,67.49123399869535,0.014169119836417002,0.0
55449,101.0,0.0,202.0,0.0,549.0,0.0,10529.5,67.77782331510309,44919.5,67.77782331510373,0.014127636400925,0.0
55550,101.0,0.0,202.0,0.0,550.0,0.0,10531.5,67.54957027579398,45018.5,67.54957027579366,0.0140865657325128,0.0
55651,101.0,0.0,202.0,0.0,551.0,0.0,10533.8,67.23557259533247,45117.2,67.23557259533223,0.0140459037240794,0.0
55752,101.0,0.0,202.0,0.0,552.0,0.0,10535.1,67.26308216415764,45216.9,67.263082164158,0.0140056463093899,0.0
55853,101.0,0.0,202.0,0.0,553.0,0.0,10536.9,66.99494176594395,45316.1,66.99494176594257,0.013965789462669497,0.0
55954,101.0,0.0,202.0,0.0,554.0,0.0,10537.8,67.57021039876479,45416.2,67.57021039876295,0.0139263291982001,0.0
56055,101.0,0.0,202.0,0.0,555.0,0.0,10539.3,68.70718869068754,45515.7,68.70718869068811,0.0138872615699225,0.0
56156,101.0,0.0,202.0,0.0,556.0,0.0,10540.3,68.53717563807523,45615.7,68.53717563807533,0.0138485826710413,0.0
56257,101.0,0.0,202.0,0.0,557.0,0.0,10542.1,69.33886195906118,45714.9,69.33886195906155,0.013810288633634402,0.0
56358,101.0,0.0,202.0,0.0,558.0,0.0,10543.4,68.78016509947506,45814.6,68.78016509947578,0.0137723756282661,0.0
56459,101.0,0.0,202.0,0.0,559.0,0.0,10544.6,69.43454151613275,45914.4,69.43454151613224,0.0137348398636042,0.0
56560,101.0,0.0,202.0,0.0,560.0,0.0,10546.6,69.93838558172362,46013.4,69.93838558172278,0.0136976775860411,0.0
56661,101.0,0.0,202.0,0.0,561.0,0.0,10547.7,69.66435402860091,46113.3,69.66435402860061,0.0136608850793181,0.0
56762,101.0,0.0,202.0,0.0,562.0,0.0,10548.6,69.37530780712491,46213.4,69.37530780712467,0.0136244586641536,0.0
56863,101.0,0.0,202.0,0.0,563.0,0.0,10549.4,69.87162832254917,46313.6,69.87162832254705,0.013588394697876,0.0
56964,101.0,0.0,202.0,0.0,564.0,0.0,10550.5,69.75393258527532,46413.5,69.75393258527464,0.013552689574058602,0.0
57065,101.0,0.0,202.0,0.0,565.0,0.0,10551.6,69.60874785382836,46513.4,69.60874785382732,0.0135173397221591,0.0
57166,101.0,0.0,202.0,0.0,566.0,0.0,10552.8,69.02946230897824,46613.2,69.02946230897876,0.013482341607163,0.0
57267,101.0,0.0,202.0,0.0,567.0,0.0,10554.0,69.41821726959631,46713.0,69.418217269597,0.0134476917292295,0.0
57368,101.0,0.0,202.0,0.0,568.0,0.0,10555.2,70.1154603334941,46812.8,70.11546033349386,0.013413386623341999,0.0
57469,101.0,0.0,202.0,0.0,569.0,0.0,10556.3,70.29469712890474,46912.7,70.29469712890443,0.0133794228589614,0.0
57570,101.0,0.0,202.0,0.0,570.0,0.0,10557.4,69.774557604394,47012.6,69.77455760439378,0.013345797039682899,0.0
57671,101.0,0.0,202.0,0.0,571.0,0.0,10558.9,69.70007173597455,47112.1,69.70007173597399,0.013312505802896498,0.0
57772,101.0,0.0,202.0,0.0,572.0,0.0,10560.0,69.63555924318476,47212.0,69.63555924318457,0.013279545819450799,0.0
57873,101.0,0.0,202.0,0.0,573.0,0.0,10561.9,70.63906693733881,47311.1,70.63906693733813,0.0132469137933201,0.0
57974,101.0,0.0,202.0,0.0,574.0,0.0,10562.9,70.95608970811904,47411.1,70.95608970811989,0.013214606461274401,0.0
58075,101.0,0.0,202.0,0.0,575.0,0.0,10564.1,71.8090833004045,47510.9,71.80908330040609,0.0131826205925538,0.0
58176,101.0,0.0,202.0,0.0,576.0,0.0,10565.3,72.04173173314977,47610.7,72.04173173315046,0.0131509529885445,0.0
58277,101.0,0.0,202.0,0.0,577.0,0.0,10566.9,71.78586985689542,47710.1,71.78586985689529,0.0131196004824599,0.0
58378,101.0,0.0,202.0,0.0,578.0,0.0,10568.3,71.7759631693571,47809.7,71.77596316935721,0.0130885599390233,0.0
58479,101.0,0.0,202.0,0.0,579.0,0.0,10569.2,71.9749956582149,47909.8,71.97499565821441,0.0130578282541544,0.0
58580,101.0,0.0,202.0,0.0,580.0,0.0,10571.4,71.99722216863645,48008.6,71.99722216863563,0.013027402354659,0.0
58681,101.0,0.0,202.0,0.0,581.0,0.0,10573.0,72.43694576051043,48108.0,72.43694576050856,0.012997279197922002,0.0
58782,101.0,0.0,202.0,0.0,582.0,0.0,10573.9,72.35936551530737,48208.1,72.35936551530608,0.012967455771602498,0.0
58883,101.0,0.0,202.0,0.0,583.0,0.0,10575.1,72.91311419917727,48307.9,72.91311419917643,0.0129379290933331,0.0
58984,101.0,0.0,202.0,0.0,584.0,0.0,10577.7,72.58106578930293,48406.3,72.58106578930375,0.0129086962104213,0.0
59085,101.0,0.0,202.0,0.0,585.0,0.0,10579.1,72.90092210969931,48505.9,72.90092210969898,0.0128797541995544,0.0
59186,101.0,0.0,202.0,0.0,586.0,0.0,10580.3,73.0845020811146,48605.7,73.08450208111319,0.012851100166507302,0.0
59287,101.0,0.0,202.0,0.0,587.0,0.0,10581.9,73.18841742000204,48705.1,73.18841742000194,0.0128227312458528,0.0
59388,101.0,0.0,202.0,0.0,588.0,0.0,10583.3,72.95211519285164,48804.7,72.95211519285229,0.0127946446006751,0.0
59489,101.0,0.0,202.0,0.0,589.0,0.0,10584.8,72.61894457447825,48904.2,72.61894457447816,0.0127668374222864,0.0
59590,101.0,0.0,202.0,0.0,590.0,0.0,10586.3,72.79049083194558,49003.7,72.79049083194543,0.0127393069299457,0.0
59691,101.0,0.0,202.0,0.0,591.0,0.0,10587.6,72.60425454322713,49103.4,72.60425454322791,0.0127120503705806,0.0
59792,101.0,0.0,202.0,0.0,592.0,0.0,10589.1,72.73154596031745,49202.9,72.7315459603181,0.0126850650185127,0.0
59893,101.0,0.0,202.0,0.0,593.0,0.0,10590.1,72.4928348949818,49302.9,72.49283489498264,0.0126583481751842,0.0
59994,101.0,0.0,202.0,0.0,594.0,0.0,10591.3,72.43702245552504,49402.7,72.43702245552443,0.0126318971688886,0.0
60095,101.0,0.0,202.0,0.0,595.0,0.0,10592.5,72.57831019740776,49502.5,72.57831019740577,0.012605709354503,0.0
60196,101.0,0.0,202.0,0.0,596.0,0.0,10594.0,72.5840508958024,49602.0,72.58405089580438,0.0125797821132244,0.0
60297,101.0,0.0,202.0,0.0,597.0,0.0,10594.7,72.55350516075089,49702.3,72.55350516075026,0.012554112852306901,0.0
60398,101.0,0.0,202.0,0.0,598.0,0.0,10595.7,72.66827215351795,49802.3,72.66827215351813,0.012528699004803,0.0
60499,101.0,0.0,202.0,0.0,599.0,0.0,10597.0,72.48294818629954,49902.0,72.48294818629981,0.012503538029306902,0.0
60600,101.0,0.0,202.0,0.0,600.0,0.0,10598.5,71.96951515128532,50001.5,71.96951515128528,0.0124786274097,0.0
60701,101.0,0.0,202.0,0.0,601.0,0.0,10599.7,71.81929483858144,50101.3,71.81929483858208,0.0124539646548996,0.0
60802,101.0,0.0,202.0,0.0,602.0,0.0,10601.1,72.5112251846416,50200.9,72.51122518464094,0.0124295472986097,0.0
60903,101.0,0.0,202.0,0.0,603.0,0.0,10602.6,72.3743355371531,50300.4,72.37433553715262,0.0124053728990743,0.0
61004,101.0,0.0,202.0,0.0,604.0,0.0,10603.4,72.86395237396557,50400.6,72.86395237396589,0.0123814390388333,0.0
61105,101.0,0.0,202.0,0.0,605.0,0.0,10604.8,72.7274974744002,50500.2,72.72749747439867,0.0123577433244807,0.0
61206,101.0,0.0,202.0,0.0,606.0,0.0,10606.4,72.42958266098503,50599.6,72.42958266098513,0.0123342833864253,0.0
61307,101.0,0.0,202.0,0.0,607.0,0.0,10607.6,72.49858236161896,50699.4,72.49858236161924,0.0123110568786538,0.0
61408,101.0,0.0,202.0,0.0,608.0,0.0,10609.1,72.92682786342858,50798.9,72.92682786343006,0.0122880614784961,0.0
61509,101.0,0.0,202.0,0.0,609.0,0.0,10610.3,72.3771756533476,50898.7,72.37717565334844,0.0122652948863929,0.0
61610,101.0,0.0,202.0,0.0,610.0,0.0,10611.3,72.5825966284848,50998.7,72.58259662848498,0.0122427548256661,0.0
61711,101.0,0.0,202.0,0.0,611.0,0.0,10612.3,72.2465685459639,51098.7,72.24656854596338,0.0122204390422909,0.0
61812,101.0,0.0,202.0,0.0,612.0,0.0,10613.9,72.84450715203046,51198.1,72.84450715203023,0.0121983453046703,0.0
61913,101.0,0.0,202.0,0.0,613.0,0.0,10615.6,72.65626836917349,51297.4,72.65626836917295,0.0121764714034121,0.0
62014,101.0,0.0,202.0,0.0,614.0,0.0,10616.7,72.64380374279871,51397.3,72.64380374279774,0.0121548151511079,0.0
62115,101.0,0.0,202.0,0.0,615.0,0.0,10618.1,72.29023293487005,51496.9,72.29023293486944,0.0121333743821146,0.0
62216,101.0,0.0,202.0,0.0,616.0,0.0,10619.6,72.60272416070605,51596.4,72.60272416070674,0.0121121469523373,0.0
62317,101.0,0.0,202.0,0.0,617.0,0.0,10620.3,72.15423295506166,51696.7,72.15423295506226,0.0120911307390153,0.0
62418,101.0,0.0,202.0,0.0,618.0,0.0,10621.9,71.7564553813026,51796.1,71.75645538130239,0.0120703236405099,0.0
62519,101.0,0.0,202.0,0.0,619.0,0.0,10623.3,72.3218884955002,51895.7,72.32188849549861,0.0120497235760938,0.0
62620,101.0,0.0,202.0,0.0,620.0,0.0,10624.3,72.87134782157801,51995.7,72.87134782157715,0.0120293284857434,0.0
62721,101.0,0.0,202.0,0.0,621.0,0.0,10625.1,72.26409897037395,52095.9,72.26409897037588,0.0120091363299327,0.0
62822,101.0,0.0,202.0,0.0,622.0,0.0,10625.8,71.75699733591603,52196.2,71.75699733591655,0.0119891450894293,0.0
62923,101.0,0.0,202.0,0.0,623.0,0.0,10626.7,71.79144176788122,52296.3,71.79144176788205,0.0119693527650925,0.0
63024,101.0,0.0,202.0,0.0,624.0,0.0,10627.3,71.82084191467925,52396.7,71.82084191467747,0.0119497573776733,0.0
63125,101.0,0.0,202.0,0.0,625.0,0.0,10627.6,72.12519978789948,52497.4,72.12519978789967,0.0119303569676166,0.0
63226,101.0,0.0,202.0,0.0,626.0,0.0,10628.5,72.58443359288542,52597.5,72.58443359288519,0.0119111495948654,0.0
63327,101.0,0.0,202.0,0.0,627.0,0.0,10630.0,72.40779577427345,52697.0,72.40779577427354,0.0118921333386663,0.0
63428,101.0,0.0,202.0,0.0,628.0,0.0,10630.8,72.25233560238719,52797.2,72.25233560238831,0.0118733062973778,0.0
63529,101.0,0.0,202.0,0.0,629.0,0.0,10632.4,72.2083405462587,52896.6,72.20834054625668,0.0118546665882801,0.0
63630,101.0,0.0,202.0,0.0,630.0,0.0,10633.6,72.36665898971238,52996.4,72.36665898971167,0.0118362123473869,0.0
